dataset_index,cid,gt_atom_count,pred_atom_count,pred_object_score,pred_object_3d_score,pred_object_count_mae,pred_object_count_score,pred_object_center_score,pred_object_type_acc,pred_object_macro_f1,pred_object_hetero_f1,pred_object_edge_f1,pred_object_edge_f1_robust,pred_object_match_coverage_robust,pred_object_graph_score,pred_object_heavy_rmsd,pred_object_z_mae,figure_path
229,99036268,32,31,0.5873430357465279,0.5061935866001623,1.0,0.96875,0.6769673005755683,0.45161290322580644,0.37896825396825395,0.5882352941176471,0.65625,1.0,0.625,0.6653157096171802,0.32190826535224915,0.09400474280118942,
230,9903749,31,31,0.7460883003692372,0.8831519354418652,0.0,1.0,0.677365879204327,0.6129032258064516,0.5495934959349593,0.9090909090909091,0.8135593220338982,1.0,0.6774193548387096,0.8264826437170381,0.01240374892950058,0.011409958824515343,
231,9903782,30,31,0.45659151970583534,0.39689695803281977,1.0,0.967741935483871,0.6773296430974662,0.4,0.14634146341463417,0.36363636363636365,0.46874999999999994,1.0,0.4,0.5079935492811674,0.377002090215683,0.32028108835220337,
232,9903871,35,33,0.5727219064502291,0.5131206218965881,2.0,0.9428571428571428,0.636275132580715,0.5454545454545454,0.4405797101449276,0.5,0.5,1.0,0.5142857142857142,0.5988302277432712,0.3115808367729187,0.04108097031712532,
233,9903896,34,32,0.48054174211711304,0.44421008719933514,2.0,0.9411764705882353,0.5308876816598058,0.4375,0.19818181818181818,0.4444444444444444,0.4857142857142857,0.967741935483871,0.47058823529411764,0.5338193701723113,0.36371731758117676,0.07467043399810791,
234,9903977,32,32,0.5602994477506652,0.6310903801103976,0.0,1.0,0.7184126320825044,0.46875,0.32575757575757575,0.4444444444444445,0.626865671641791,1.0,0.59375,0.6234433891150309,0.2184365838766098,0.003680091816931963,
235,9904084,32,30,0.7048214671458801,0.6720792727805509,2.0,0.9375,0.7331536159123667,0.6666666666666666,0.5502622377622377,0.6666666666666666,0.7540983606557377,1.0,0.65625,0.741695207115289,0.21899276971817017,0.01225196197628975,
236,9904326,33,33,0.5196181874260649,0.5912520856400222,0.0,1.0,0.6666061727637222,0.5151515151515151,0.25,0.25,0.6000000000000001,1.0,0.5757575757575758,0.56,0.2541530728340149,0.025989387184381485,
237,9904404,30,30,0.6229712959574564,0.5536348061987352,0.0,1.0,0.6664867144347226,0.5666666666666667,0.27045454545454545,0.631578947368421,0.7457627118644067,1.0,0.6333333333333333,0.6914236477171356,0.30846306681632996,0.0904543474316597,
238,9904731,39,36,0.5359527214511405,0.8602887741206304,3.0,0.9230769230769231,0.6941231339676759,0.6388888888888888,0.2258403361344538,0.0,0.7894736842105263,1.0,0.6410256410256411,0.5522530874698057,0.01580284722149372,0.07588306814432144,
239,9905620,30,29,0.5100262735292764,0.5006088366474138,1.0,0.9666666666666667,0.6895884660769862,0.5172413793103449,0.23323170731707316,0.2,0.6229508196721312,1.0,0.6,0.5463457950153272,0.35591304302215576,0.007830415852367878,
240,9905631,24,24,0.6521737712858726,0.6704030422053718,0.0,1.0,0.7082545837574798,0.5,0.413968253968254,0.625,0.8260869565217392,1.0,0.7083333333333334,0.7469240855762596,0.013922730460762978,1.0731265544891357,
241,9906637,40,38,0.47780958161017806,0.43313369701783955,2.0,0.95,0.6560755808038122,0.47368421052631576,0.11111111111111112,0.36363636363636365,0.5365853658536586,1.0,0.35,0.5202543729982755,0.3630245327949524,0.23105259239673615,
242,99086679,24,23,0.7068848183745967,0.8584521938605235,1.0,0.9583333333333334,0.738973713334496,0.5652173913043478,0.5705128205128205,0.7142857142857143,0.8181818181818181,1.0,0.7083333333333334,0.7829066766566767,0.015255576930940151,0.08292064815759659,
243,9912396,50,56,0.41671296987767675,0.4728871752355974,6.0,0.8928571428571429,0.4826232559173929,0.48,0.2468376068376069,0.0,0.4464285714285714,1.0,0.46,0.42883180708180707,0.28877946734428406,0.2035726010799408,
244,99128,25,23,0.4540829916748229,0.4248624727367203,2.0,0.92,0.5214248158701357,0.6086956521739131,0.1891891891891892,0.0,0.5,1.0,0.32,0.44283783783783787,0.463647723197937,0.2975655794143677,
245,99129464,37,35,0.5259565968160549,0.5398226492312176,2.0,0.9459459459459459,0.5997867169758787,0.4,0.19772727272727275,0.6153846153846153,0.6111111111111113,1.0,0.5135135135135135,0.612997752997753,0.26565447449684143,0.10386736690998077,
246,99130,28,28,0.5153848167790047,0.4485504238598359,0.0,1.0,0.607046984930743,0.4642857142857143,0.2928571428571428,0.5454545454545454,0.3928571428571428,1.0,0.35714285714285715,0.5551623376623376,0.33719512820243835,0.11589112877845764,
247,99146611,43,46,0.3548401224220353,0.35968224714402963,3.0,0.9347826086956522,0.49171475985254487,0.3953488372093023,0.07962529274004683,0.14285714285714288,0.2692307692307692,0.0,0.0,0.3724229085241202,0.47582611441612244,0.2903434634208679,
248,99147277,47,44,0.430020450246207,0.44221077626673155,3.0,0.9361702127659575,0.590515863534661,0.4318181818181818,0.21004098360655737,0.16666666666666669,0.425531914893617,0.967741935483871,0.3829787234042553,0.45832025345890015,0.3342495560646057,0.12642498314380646,
249,99149286,47,22,0.4459375522708674,0.7028733924875492,25.0,0.46808510638297873,0.9057266498937018,0.6363636363636364,0.19054054054054054,0.4,0.36619718309859156,0.8695652173913044,0.3404255319148936,0.36329839878835984,0.03895894065499306,0.2532331645488739,
250,99152252,42,40,0.4751994901738452,0.4123268570867778,2.0,0.9523809523809523,0.5241326606197617,0.425,0.178,0.3333333333333333,0.5714285714285715,0.9523809523809523,0.30952380952380953,0.5403619047619048,0.3494666516780853,0.2955775260925293,
251,99164134,42,42,0.69371822429196,0.6112652363016212,0.0,1.0,0.6899460550562903,0.5714285714285714,0.6294777562862669,0.7826086956521738,0.6153846153846154,0.967741935483871,0.4523809523809524,0.7478019057723035,0.23053690791130066,0.10358568280935287,
252,9916414,26,26,0.6963397865177148,0.6986116971568775,0.0,1.0,0.6922968958554591,0.6153846153846154,0.30757575757575756,0.9090909090909091,0.8,1.0,0.6923076923076923,0.7733333333333334,0.013930427841842175,0.921902060508728,
253,9916694,15,15,0.5638991146814161,0.4818849346955615,0.0,1.0,0.5999795945729905,0.4666666666666667,0.34385964912280703,0.4,0.6923076923076923,1.0,0.5333333333333333,0.6410796221322537,0.41618722677230835,0.10980099439620972,
254,99167,23,21,0.5547418602106611,0.4795630654972838,2.0,0.9130434782608696,0.6656315814606864,0.47619047619047616,0.41500000000000004,0.4444444444444445,0.5789473684210527,1.0,0.4782608695652174,0.6027813374014747,0.3847045302391052,0.016467690467834473,
255,99167339,40,44,0.3958191290038312,0.44260096322985476,4.0,0.9090909090909091,0.6134047673053415,0.4,0.11228070175438595,0.0,0.5316455696202531,1.0,0.3,0.435804816990693,0.4607051908969879,0.093626007437706,
256,99170,18,17,0.5817485471135604,0.6524372752125653,1.0,0.9444444444444444,0.5881595217782459,0.35294117647058826,0.3770833333333333,0.7272727272727273,0.6896551724137931,1.0,0.5555555555555556,0.6983616335771509,0.014215239323675632,0.8179467916488647,
257,99172568,44,44,0.3817637253406865,0.3908658769107892,0.0,1.0,0.568021070594775,0.36363636363636365,0.1103448275862069,0.16666666666666666,0.3269230769230769,1.0,0.3181818181818182,0.4198253757736516,0.4878973960876465,0.205595463514328,
258,99174,19,19,0.4614975587738307,0.43168368076959285,0.0,1.0,0.6304376858702438,0.47368421052631576,0.16071428571428573,0.0,0.6470588235294117,1.0,0.5263157894736842,0.5086134453781512,0.4482293128967285,0.3397482931613922,
259,99178650,41,42,0.491510799923148,0.453566114867023,1.0,0.9761904761904762,0.5950618266447453,0.5365853658536586,0.2688172043010753,0.3333333333333333,0.3870967741935484,1.0,0.17073170731707318,0.4999615975422427,0.4317401647567749,0.06179172545671463,
260,99180,32,30,0.8035501050232727,0.9059869664389295,2.0,0.9375,0.7994075227268088,0.7333333333333333,0.683982683982684,0.8888888888888888,0.8474576271186441,1.0,0.75,0.84555948406584,0.013519814237952232,0.0066611976362764835,
261,99180459,41,42,0.48752196301197437,0.4439381998032056,1.0,0.9761904761904762,0.5710730121295672,0.3902439024390244,0.2656603773584906,0.42857142857142855,0.4878048780487805,1.0,0.4146341463414634,0.553625687550676,0.32799065113067627,0.1797558218240738,
262,99188,35,32,0.5087685169187658,0.6287383728836138,3.0,0.9142857142857143,0.6868508348292153,0.53125,0.12056737588652482,0.25,0.7142857142857143,1.0,0.6285714285714286,0.5526849037487336,0.19398993253707886,0.19936582446098328,
263,99191568,45,42,0.4460468961232984,0.427656767640225,3.0,0.9333333333333333,0.5942647633467762,0.5,0.11475409836065574,0.2222222222222222,0.4752475247524752,1.0,0.28888888888888886,0.46706523111327525,0.33382007479667664,0.28928428888320923,
264,99191769,48,48,0.41083944694736774,0.4657460810498337,0.0,1.0,0.6240747762267347,0.4583333333333333,0.15942028985507248,0.0,0.41584158415841577,1.0,0.4375,0.42742861242646,0.33394375443458557,0.0632007047533989,
265,99191770,50,45,0.4496630319470458,0.4720102681555633,5.0,0.9,0.6251824465062883,0.4666666666666667,0.12923076923076923,0.19999999999999998,0.5544554455445544,0.9615384615384615,0.52,0.4849055597867479,0.33558976650238037,0.08413702249526978,
266,99191866,37,36,0.5137695010272549,0.4736647473494634,1.0,0.972972972972973,0.6109435096825311,0.3888888888888889,0.3189922480620155,0.4444444444444445,0.547945205479452,1.0,0.4864864864864865,0.5877114036623434,0.3340376019477844,0.053336188197135925,
267,99191915,48,45,0.444780757192994,0.47597042083145846,3.0,0.9375,0.6662305707871888,0.5111111111111111,0.20048076923076924,0.0,0.5148514851485149,0.9795918367346939,0.5208333333333334,0.45466917364813403,0.36620190739631653,0.02492748573422432,
268,99192767,50,48,0.41872265405618436,0.5024645321176916,2.0,0.96,0.583068104597866,0.4583333333333333,0.15492957746478875,0.0,0.5,1.0,0.38,0.44598591549295774,0.3053092956542969,0.05564788728952408,
269,99194583,42,23,0.4837997532182704,0.7323281965816227,19.0,0.5476190476190477,0.9534023506971805,0.6086956521739131,0.20350877192982458,0.3333333333333333,0.5555555555555555,0.962962962962963,0.38095238095238093,0.43871762740183784,0.04564777761697769,0.2454686462879181,
270,99194710,41,42,0.4766167711865119,0.42687250592953463,1.0,0.9761904761904762,0.6189807248662137,0.43902439024390244,0.2121212121212121,0.5882352941176471,0.29411764705882354,0.9411764705882353,0.34146341463414637,0.5070600967659791,0.4897996783256531,0.05833441764116287,
271,99200,21,19,0.5526626916646353,0.6101621938519344,2.0,0.9047619047619048,0.5788030003279442,0.42105263157894735,0.31666666666666665,0.6,0.6470588235294118,1.0,0.5238095238095238,0.6359943977591036,0.01947086490690708,1.3221070766448975,
272,99200203,36,40,0.5264101875581426,0.4449951068395732,4.0,0.9,0.5996652126243134,0.5277777777777778,0.2859259259259259,0.5,0.48648648648648646,1.0,0.4444444444444444,0.5524554554554555,0.34673887491226196,0.1519445925951004,
273,99200962,41,46,0.5370671831724518,0.45818250539417194,5.0,0.8913043478260869,0.49846571614319185,0.5609756097560976,0.32280465949820786,0.4444444444444445,0.5348837209302325,0.9696969696969697,0.3902439024390244,0.5634852100706336,0.33970266580581665,0.15273724496364594,
274,99202459,49,48,0.589447809251691,0.5603177253638141,1.0,0.9795918367346939,0.6245109465480709,0.5416666666666666,0.3216417910447761,0.6666666666666666,0.5576923076923077,1.0,0.5510204081632653,0.6377519584182697,0.2626953721046448,0.10537739843130112,
275,9920370,13,13,0.4048740548413776,0.35214889313359876,0.0,1.0,0.46128200180492757,0.23076923076923078,0.09999999999999999,0.4,0.47058823529411764,1.0,0.46153846153846156,0.5147058823529411,0.45621049404144287,0.3805941343307495,
276,9920379,11,12,0.4431991306654658,0.25036724033357544,1.0,0.9166666666666666,0.4164357157624181,0.36363636363636365,0.1142857142857143,0.4,0.5555555555555556,1.0,0.36363636363636365,0.5264682539682539,0.5953423976898193,2.439436674118042,
277,9920384,17,17,0.4012989696643194,0.7622602908354847,0.0,1.0,0.5294171320182453,0.29411764705882354,0.11363636363636363,0.0,0.6428571428571428,1.0,0.5294117647058824,0.4977272727272727,0.010404097847640514,0.22176343202590942,
278,9920404,19,19,0.5253044535881691,0.5194249722370028,0.0,1.0,0.5262645103598755,0.3684210526315789,0.27192982456140347,0.6,0.5625,1.0,0.42105263157894735,0.6212609649122807,0.2660001218318939,0.15263144671916962,
279,9920419,19,17,0.5447714412379501,0.6759569933616543,2.0,0.8947368421052632,0.7046539335668272,0.47058823529411764,0.32173913043478264,0.4,0.6666666666666666,1.0,0.5789473684210527,0.6013653699466057,0.021689705550670624,0.738239586353302,
280,9920441,19,18,0.44686138086312926,0.29507351536605325,1.0,0.9473684210526316,0.610900131882469,0.4444444444444444,0.128,0.0,0.6874999999999999,1.0,0.47368421052631576,0.5030671052631578,0.3701556622982025,1.6525185108184814,
281,9920450,21,20,0.5918425464360184,0.6997926698065711,1.0,0.9523809523809523,0.6000088234572104,0.5,0.4107142857142857,0.5,0.6842105263157896,1.0,0.5714285714285714,0.6597117794486216,0.017292914912104607,0.6789226531982422,
282,9920457,19,18,0.6528522254995204,0.7430382299220133,1.0,0.9473684210526316,0.7768941340505585,0.5,0.2773684210526316,0.8,0.8571428571428571,1.0,0.7368421052631579,0.7523157894736843,0.011348250322043896,0.6638324856758118,
283,9920466,20,19,0.6649620230738036,0.6525926608253514,1.0,0.95,0.6315652574231583,0.5263157894736842,0.35,0.9090909090909091,0.7647058823529412,1.0,0.6,0.7569652406417111,0.017638852819800377,1.2025326490402222,
284,9920476,21,21,0.6053451455395413,0.64073783943531,0.0,1.0,0.5713974805485555,0.47619047619047616,0.3362573099415205,0.7142857142857143,0.6666666666666666,1.0,0.5714285714285714,0.6934419381787803,0.00926060602068901,2.357208728790283,
285,9920529,22,18,0.4561378364787869,0.39260498828816437,4.0,0.8181818181818181,0.5549921270285267,0.3888888888888889,0.1217391304347826,0.5,0.5454545454545455,1.0,0.4090909090909091,0.519802371541502,0.4065364599227905,0.2855715751647949,
286,9920538,20,19,0.5819313374699906,0.4883614670872532,1.0,0.95,0.6314611080236462,0.47368421052631576,0.4095238095238095,0.5454545454545454,0.6285714285714286,1.0,0.55,0.648495670995671,0.4002321660518646,0.017749670892953873,
287,9920548,24,24,0.4059063918244037,0.3943821211060099,0.0,1.0,0.49966378420049296,0.4583333333333333,0.11111111111111112,0.0,0.47058823529411764,0.8,0.20833333333333334,0.4369281045751634,0.552454948425293,0.3496965169906616,
288,9920555,22,22,0.49382231675236676,0.32231646437875894,0.0,1.0,0.5454440040450043,0.36363636363636365,0.28205128205128205,0.4444444444444445,0.5128205128205129,1.0,0.5,0.5747863247863249,0.4267657995223999,0.6821213364601135,
289,9920560,22,20,0.7289577268911668,0.7545257059251035,2.0,0.9090909090909091,0.6999417752772388,0.65,0.5326278659611993,0.8571428571428571,0.8,1.0,0.6363636363636364,0.7852268718935385,0.012181097641587257,0.633496880531311,
290,9920590,25,23,0.6635755267237795,0.8261092060221977,2.0,0.92,0.6085085470971852,0.5217391304347826,0.4224137931034483,1.0,0.6511627906976745,1.0,0.56,0.7423897353648756,0.018444892019033432,0.01903308741748333,
291,9920604,22,20,0.4144783085783648,0.21339574380014792,2.0,0.9090909090909091,0.3997330578211404,0.35,0.21980676328502416,0.4,0.33333333333333326,0.888888888888889,0.3181818181818182,0.46790074659639874,0.6789727210998535,2.7942709922790527,
292,99206170,43,48,0.4428128572404506,0.43816917013937146,5.0,0.8958333333333334,0.6044192576161246,0.46511627906976744,0.18724014336917563,0.28571428571428575,0.4081632653061224,1.0,0.3953488372093023,0.46140636200716845,0.35941189527511597,0.0631352886557579,
293,99206241,46,42,0.594324223718979,0.6410256577965673,4.0,0.9130434782608696,0.6423728016637879,0.5238095238095238,0.4245726495726495,0.5263157894736842,0.6521739130434783,0.9824561403508771,0.5652173913043478,0.6466994269397016,0.19205637276172638,0.08369236439466476,
294,9920632,23,22,0.7145144607181765,0.691288285233583,1.0,0.9565217391304348,0.7271056428887526,0.6363636363636364,0.5407407407407407,0.6666666666666666,0.8372093023255813,1.0,0.6956521739130435,0.7736351720780437,0.011755111627280712,1.095806360244751,
295,9920633,23,24,0.4783880139073049,0.4040383187030392,1.0,0.9583333333333334,0.5413536285297292,0.4782608695652174,0.16176470588235295,0.4,0.4782608695652174,1.0,0.30434782608695654,0.51932757885763,0.49293386936187744,0.3117047846317291,
296,99206447,38,42,0.4151257724777091,0.3954663806408506,4.0,0.9047619047619048,0.547073554733721,0.42105263157894735,0.17252747252747253,0.26666666666666666,0.3614457831325302,0.9333333333333333,0.3684210526315789,0.4405353281256896,0.37169814109802246,0.1986912488937378,
297,9920674,25,24,0.5551982370895995,0.8094519703262224,1.0,0.96,0.6249862471683324,0.4583333333333333,0.3118279569892473,0.5,0.64,1.0,0.6,0.6263655913978494,0.016782458871603012,0.07882441580295563,
298,99206957,47,48,0.5292372981768315,0.4496317323960859,1.0,0.9791666666666666,0.6043037015921678,0.48936170212765956,0.3257575757575758,0.5,0.4482758620689655,1.0,0.3617021276595745,0.5668397335423198,0.4310630261898041,0.09572876989841461,
299,9920696,24,25,0.47820932500073066,0.4877823437319456,1.0,0.96,0.47969932052743386,0.2916666666666667,0.26666666666666666,0.6153846153846153,0.4583333333333333,1.0,0.4583333333333333,0.5768269230769231,0.2339884489774704,0.30357086658477783,
300,9920707,25,25,0.42996975572544444,0.3311248117508367,0.0,1.0,0.5999327489174903,0.36,0.21236559139784944,0.25,0.39999999999999997,1.0,0.32,0.4824731182795699,0.36624667048454285,0.5643591284751892,
301,9920717,24,23,0.6904276806014181,0.4541992950879563,1.0,0.9583333333333334,0.6950124430524106,0.5652173913043478,0.5142857142857143,0.7692307692307692,0.7619047619047621,1.0,0.625,0.7629532967032968,0.31262362003326416,0.5641468167304993,
302,9920724,23,20,0.5521117836607117,0.27007974505412097,3.0,0.8695652173913043,0.5490498321534687,0.55,0.3270676691729323,0.625,0.48780487804878053,0.9473684210526316,0.43478260869565216,0.5785365454994857,0.594889223575592,3.565603256225586,
303,9920742,22,22,0.6802920499537521,0.680869569473189,0.0,1.0,0.6817071618977273,0.6363636363636364,0.3879598662207358,0.7142857142857143,0.761904761904762,1.0,0.6818181818181818,0.7371157827679566,0.012956048361957073,1.7735756635665894,
304,9920745,27,26,0.6948587287928361,0.7858351251983923,1.0,0.962962962962963,0.6150988737810201,0.5769230769230769,0.5142857142857142,0.8571428571428571,0.7200000000000001,1.0,0.5555555555555556,0.767026455026455,0.026440516114234924,0.2965703010559082,
305,9920763,17,18,0.7514662293299693,0.8659288009223257,1.0,0.9444444444444444,0.6665794885601726,0.6470588235294118,0.5833333333333334,0.888888888888889,0.8235294117647058,1.0,0.7058823529411765,0.8187908496732026,0.011447741650044918,0.10492555797100067,
306,9920809,24,23,0.45648103452715194,0.42962913881275344,1.0,0.9583333333333334,0.5649726574167447,0.5217391304347826,0.22857142857142854,0.0,0.5416666666666667,1.0,0.4583333333333333,0.4748809523809524,0.5143317580223083,0.2698184847831726,
307,9920847,25,25,0.7123763729875738,0.6868680407132,0.0,1.0,0.6399710445354867,0.6,0.4966666666666667,0.9090909090909091,0.7234042553191489,1.0,0.64,0.7843430045132174,0.013421165756881237,0.9010999202728271,
308,9920895,26,26,0.49959661436623987,0.41610822450883617,0.0,1.0,0.5984257938183034,0.5,0.25,0.28571428571428575,0.509090909090909,1.0,0.38461538461538464,0.5353246753246753,0.38153037428855896,0.32588350772857666,
309,9920896,26,24,0.5666901755869331,0.4424400824680832,2.0,0.9230769230769231,0.624421227356379,0.5416666666666666,0.2254545454545455,0.75,0.52,0.9285714285714286,0.5384615384615384,0.6078601398601399,0.3333950638771057,0.28471803665161133,
310,9920956,31,29,0.62005834048343,0.5818788067569515,2.0,0.935483870967742,0.5515484225641182,0.5517241379310345,0.41216216216216217,0.888888888888889,0.49230769230769234,0.9655172413793104,0.4838709677419355,0.666388870259838,0.21794752776622772,0.13952124118804932,
311,9921067,25,24,0.3338470438418642,0.36007175714465817,1.0,0.96,0.4993218292182367,0.25,0.07142857142857142,0.14285714285714285,0.33333333333333337,0.923076923076923,0.36,0.39952380952380956,0.4384366273880005,0.2419716715812683,
312,9921087,24,25,0.7010690369129925,0.6860510240382219,1.0,0.96,0.7198946955669089,0.625,0.431264367816092,0.7142857142857143,0.8571428571428572,1.0,0.75,0.7691100164203614,0.018265139311552048,1.4130383729934692,
313,9921088,24,24,0.6730031549476746,0.40765588251313656,0.0,1.0,0.7498916566391927,0.625,0.3299663299663299,0.6666666666666666,0.8163265306122449,1.0,0.7083333333333334,0.7350408850408849,0.30145612359046936,0.9729077816009521,
314,9921130,28,26,0.601868876528141,0.6086536074584338,2.0,0.9285714285714286,0.6533967314876813,0.46153846153846156,0.34794372294372294,0.7272727272727272,0.6792452830188679,1.0,0.5357142857142857,0.6849219962427511,0.21809042990207672,0.09950251877307892,
315,9921132,28,27,0.6568810886497709,0.5641390280257655,1.0,0.9642857142857143,0.6665696769433217,0.5185185185185185,0.46577380952380953,0.7692307692307692,0.7037037037037038,1.0,0.6071428571428571,0.7343686406186406,0.21115253865718842,0.4389941096305847,
316,9921170,34,31,0.36774753691897355,0.428296260653087,3.0,0.9117647058823529,0.5799710690924023,0.3870967741935484,0.11428571428571428,0.0,0.4117647058823529,1.0,0.4411764705882353,0.39491596638655463,0.39975330233573914,0.05853992700576782,
317,9921199,29,28,0.5913092731185117,0.849751559137432,1.0,0.9655172413793104,0.6785517016908541,0.5,0.35867446393762187,0.4444444444444445,0.7457627118644067,1.0,0.6551724137931034,0.6630200411737831,0.010447853244841099,0.035721518099308014,
318,9921211,28,27,0.608740672135941,0.6420293553682132,1.0,0.9642857142857143,0.6666104640076743,0.5555555555555556,0.3947368421052631,0.5,0.689655172413793,1.0,0.6071428571428571,0.6613981073373087,0.21641580760478973,0.040477704256772995,
319,99212432,39,42,0.56887359668671,0.5537137937569514,3.0,0.9285714285714286,0.6899424922493858,0.48717948717948717,0.43544494720965315,0.4444444444444445,0.5977011494252873,1.0,0.5641025641025641,0.6173161377725273,0.2819284200668335,0.02222074568271637,
320,9921271,32,30,0.5623772859572763,0.5931918606947302,2.0,0.9375,0.6330556693942829,0.5,0.25833333333333336,0.6666666666666665,0.5671641791044776,1.0,0.53125,0.6178824626865671,0.22149954736232758,0.10393001139163971,
321,9921330,28,28,0.4038618345474969,0.451267105922831,0.0,1.0,0.6428211065343541,0.32142857142857145,0.125,0.0,0.5818181818181818,1.0,0.5357142857142857,0.47863636363636364,0.31795617938041687,0.24202391505241394,
322,9921397,33,31,0.44135133139619176,0.5171912381843174,2.0,0.9393939393939394,0.5804884943575622,0.5161290322580645,0.13617021276595745,0.0,0.5757575757575757,0.9743589743589743,0.5454545454545454,0.46359767891682785,0.28752633929252625,0.16014616191387177,
323,9921478,31,30,0.7693183359975092,0.8728338092896684,1.0,0.967741935483871,0.69980758016524,0.6666666666666666,0.6791666666666667,0.888888888888889,0.7666666666666667,1.0,0.6774193548387096,0.8238799283154122,0.014396472834050655,0.04767145216464996,
324,9921533,27,26,0.6721728222056259,0.5598371233663517,1.0,0.962962962962963,0.6921225927786648,0.6153846153846154,0.4787878787878788,0.8333333333333333,0.5925925925925927,1.0,0.5555555555555556,0.7105723905723905,0.29013800621032715,0.06061938777565956,
325,9921642,31,30,0.4726207640976212,0.4593966006393493,1.0,0.967741935483871,0.6328751696516216,0.4666666666666667,0.1627906976744186,0.25,0.5454545454545454,1.0,0.4838709677419355,0.5154027143149424,0.34685781598091125,0.11990858614444733,
326,9921714,32,32,0.5547917646997136,0.4119311680035275,0.0,1.0,0.5616221952650449,0.5,0.3333333333333333,0.5454545454545454,0.5161290322580645,0.9285714285714286,0.5,0.6064027370478984,0.4255278408527374,0.34284648299217224,
327,9921851,34,33,0.6132310556497157,0.5822278857385303,1.0,0.9705882352941176,0.6360731903287435,0.5151515151515151,0.4083333333333333,0.6,0.676923076923077,1.0,0.5882352941176471,0.681236802413273,0.2634473145008087,0.05999235808849335,
328,9921852,34,33,0.3534099733218203,0.41088713088966106,1.0,0.9705882352941176,0.5453236494429416,0.3333333333333333,0.125,0.0,0.3611111111111111,0.9411764705882353,0.38235294117647056,0.39403594771241834,0.46925613284111023,0.08802270889282227,
329,9922269,32,31,0.7125096059227576,0.679608220608115,1.0,0.96875,0.7096314049224255,0.6129032258064516,0.5763888888888888,0.823529411764706,0.6984126984126984,1.0,0.625,0.7666156045751633,0.19519589841365814,0.02124919928610325,
330,9922351,34,33,0.5751041620977633,0.43620255732004937,1.0,0.9705882352941176,0.5755306139679195,0.5151515151515151,0.46964769647696475,0.5714285714285714,0.4615384615384615,1.0,0.38235294117647056,0.6124007739430982,0.3992593586444855,0.18068146705627441,
331,9922393,33,30,0.46008323772681137,0.4452844882108176,3.0,0.9090909090909091,0.6330883914954029,0.5,0.24612403100775196,0.2222222222222222,0.4225352112676056,1.0,0.3939393939393939,0.4688293018623841,0.4112721383571625,0.07829651981592178,
332,9922394,33,30,0.5013824903181093,0.456746730580262,3.0,0.9090909090909091,0.665764696936094,0.4666666666666667,0.23736263736263735,0.4615384615384615,0.49180327868852464,1.0,0.3939393939393939,0.5391840945939307,0.3595675528049469,0.05610543489456177,
333,9922463,32,30,0.44020523849913035,0.4675978301730023,2.0,0.9375,0.5994351831342404,0.5333333333333333,0.1739130434782609,0.0,0.5074626865671642,0.9411764705882353,0.34375,0.44676954899415966,0.43998655676841736,0.06121665984392166,
334,9922513,38,35,0.3679340985715491,0.41767596918257777,3.0,0.9210526315789473,0.5996548856442262,0.42857142857142855,0.15,0.0,0.3132530120481927,1.0,0.3157894736842105,0.3699017121116043,0.3345894515514374,0.1554812639951706,
335,9922555,33,32,0.4696581795671725,0.42713203686319823,1.0,0.9696969696969697,0.5610741825253172,0.53125,0.2702127659574468,0.25,0.35897435897435903,0.923076923076923,0.30303030303030304,0.47210782125675743,0.5550506114959717,0.15712511539459229,
336,9922605,36,32,0.36559109541815565,0.3825191879646647,4.0,0.8888888888888888,0.5617313286529679,0.40625,0.11304347826086958,0.0,0.4,0.9411764705882353,0.3055555555555556,0.38483091787439616,0.4905414879322052,0.2769688367843628,
337,9922668,34,32,0.4432288329149254,0.5148227395461884,2.0,0.9411764705882353,0.7175935153056798,0.40625,0.10743321718931474,0.30769230769230765,0.48484848484848486,1.0,0.29411764705882354,0.488016192320353,0.28745386004447937,0.056927479803562164,
338,9922701,37,26,0.694685109712854,0.809390328864419,11.0,0.7027027027027026,0.8065752907367334,0.7692307692307693,0.41904761904761906,0.8571428571428571,0.7213114754098361,1.0,0.4864864864864865,0.6833727873072135,0.03141897916793823,0.21685531735420227,
339,9922817,39,40,0.45211741173990977,0.49372068534926977,1.0,0.975,0.6248915389516696,0.48717948717948717,0.21468926553672316,0.0,0.5494505494505495,1.0,0.5641025641025641,0.47899554541503697,0.33078306913375854,0.048676639795303345,
340,9923321,39,36,0.46742269090622035,0.45265364958406484,3.0,0.9230769230769231,0.61094995652416,0.5,0.26666666666666666,0.22222222222222224,0.4337349397590361,1.0,0.48717948717948717,0.4803542374626712,0.3900086581707001,0.05130890756845474,
341,9923370,39,36,0.49508220192645946,0.5748998553703636,3.0,0.9230769230769231,0.6665826204258943,0.5,0.169811320754717,0.25,0.6341463414634145,1.0,0.5128205128205128,0.5366827144323693,0.2707405388355255,0.0005919017130509019,
342,9923474,40,40,0.5839918506044537,0.5760250599220255,0.0,1.0,0.6244266365567455,0.475,0.4305555555555556,0.5714285714285715,0.5609756097560976,1.0,0.525,0.6467382888114596,0.24990111589431763,0.053457487374544144,
343,9924487,41,42,0.5190605407623881,0.5601564015258396,1.0,0.9761904761904762,0.6182614712263221,0.4146341463414634,0.32850404312668463,0.39999999999999997,0.5617977528089888,0.9795918367346939,0.5853658536585366,0.586377641156102,0.23971940577030182,0.1256054937839508,
